Row,FP1,Fpz,FP2,Af3,af4,f7,f5,f3,f1,fz,f2,f4,f6,f8,fc5,fc3,fc1,fcz,fc2,fc4,fc6
032617_2f_14y_WLNSF,0.254112318612254,1.13663653538654,0.0514650702358208,0.205942469517165,1.23876263638788,-8.12120350514632e-05,-0.594870046245604,-0.140903038560442,0.36309898479955,-0.544443946037247,-2.26256285070614,-2.21236851371581,-0.773808603153393,0.773890943168454,0.500426379582422,-0.124137364926743,0.119950415268129,0.262162310208111,0.393785838331962,0.714650640681862,0.204738059787222
040217_1f_14y_WLNSF,0.918146269513596,1.33499051184709,0.201142271078356,0.862736893137719,0.0233899432928468,-1.15138120421594,-0.623155823275447,0.557072261987534,0.680758042205298,0.692391026983695,0.153963383426994,-0.772933062833307,-1.1094191433979,-0.844412184801117,0.129029610339522,0.149298796424061,0.477631757240816,0.262469068970213,0.235980408512507,0.699558478334027,1.45440663023287
060416_4f_14y_WLNSF,0.789020055965082,0.829438441899304,0.774609977052129,0.935794389403011,0.798291453121272,-0.357732760173614,-0.241494155250087,0.945735771376318,0.924866404226435,0.99945726614484,0.929029702228059,0.758444662315405,0.534559040935609,0.347417412399205,-0.345791043068051,-0.217846630970184,0.289369389686715,1.23320536797642,0.877930298247029,0.600910044693412,0.304989582346791
061418_1f_14y_WLNSF,0.341728636030717,0.530190870966907,0.861340004222824,-0.305806836472148,0.814537533480518,0.844273671100941,0.616471126478391,0.357756142881958,0.202230502614075,0.178701758637869,0.719135915835662,1.68755072211097,2.00709814047621,2.06231282441107,1.15455689178184,1.10625392281616,0.816682930131077,0.779978862854714,1.45728290042749,2.14562161818836,1.94450518923248
062817_3m_14y_WLNSF,1.7119942840613,1.43883692387348,1.50877263327667,1.44462479175458,1.53181174987018,0.122622004838809,0.115444377128195,0.894630911900697,0.886107992965758,0.964236831585713,0.604696386299374,0.359920461561936,-0.549880264255274,0.394776410131681,-0.507258985277678,-0.513216222317939,-0.162873714773653,1.3374286355647,0.411794285627804,0.0345470838939271,0.727578723282659
070718_1f_14y_WLNSF,0.595563926682831,0.992419987249162,0.929846058114653,0.780751593396355,1.83235104515062,0.67944281461663,0.818176927530842,0.76110829368173,0.868051875940482,0.939157940767173,2.11336063105142,1.9853815427073,1.9810576332528,1.73988704132169,0.661835461432066,0.717585554294159,0.807894085625927,0.578337930434853,2.17431039250404,1.81456376802958,1.5285523832201
070817_3m_14y_WLNSF,-0.395271628011847,0.155597448392854,0.0991054338097231,-0.309293331343559,-0.288975997127755,-0.427834143455168,-0.641463871944916,-0.601725157341131,-0.836586821611656,-0.880824543030321,-1.46591406835848,-0.463617350121564,-0.0895699887866014,0.704219819246918,-0.200556249765652,0.0215844444925646,-0.0331036930797603,-0.436742303526725,-0.0877339998381325,-0.707055977553432,-0.4690953846808
071218_1m_14y_WLNSF,1.3540433129506,1.16287799079013,0.395617452464765,1.26682530248857,0.616088406180111,0.913157017768071,0.329190949923482,0.257290292877179,0.487521519120612,1.03617247412832,0.677695946868426,0.273050400108188,-1.37294566522231,0.137506991298014,0.486849884403255,-1.4726361443714,0.181624929500826,0.227434837549856,1.24713456745975,0.322871079065454,0.699529721271933
071316_3m_14y_WLNSF,0.934255081670912,0.624132617010771,-0.0177634271129242,0.683339174126291,-0.0104666805289949,1.37302885202204,1.40617480953872,1.08659671804982,1.1342140265226,0.8689079793907,0.543094894724738,-0.0248605458447257,-0.0771693427027833,-0.161275596286333,1.832217260456,2.18599580512663,1.26352143065191,0.874649206243367,0.67866155332369,1.4384026927669,1.37566877241962
071416_2f_14y_WLNSF,-0.885148554286661,-0.651361842990231,-0.853696564339728,0.247375811347628,0.20903728704863,0.908478568612296,0.996072695176989,0.44683392012351,0.710041647091164,0.238233199546963,0.682914040773012,0.757646723300636,1.02776595247081,1.12574335298071,0.874199138907288,0.643399474378905,-0.133193949890314,-0.666050608121058,-0.698670021203981,0.0671904552070428,0.382722146780721
071918_2m_14y_WLNSF,-0.678390571807617,-0.925411663640349,-1.08907023767397,-0.562229869465301,-1.12489254794071,0.140016896505286,-0.302577322123072,0.875170425462215,0.0141458421850309,-1.96420832716721,-1.91732060955718,-1.728628796675,-0.452300407957242,-0.384622529297309,-0.403956262003721,1.45867942111875,-0.593762167339975,-1.96626632517532,-1.98752713246033,-2.01748392027864,-0.0314534347966652
072017_3m_14y_WLNSF,0.912273017704342,0.661000370695386,0.593779064802815,1.0129193815266,0.461909227308516,0.873683372990606,0.593708351892294,0.955611006777057,0.406515070791354,0.00885666261625164,0.685586049423416,1.15064363888069,0.253281230487123,-0.0695694042855325,0.44452655193052,0.345308466464609,-0.0723828361370423,-0.1589128503532,0.277116510020576,0.881791574307506,-0.307233322306341
072018_1m_14y_WLNSF,1.34236637238427,1.36870251138936,0.514702860329415,0.554008423972179,0.63869567950415,0.771908360977198,0.668190972835993,-1.1170373888715,1.12535106875712,0.824673761480581,1.34082902319641,1.51317641991434,0.823874395388546,0.689414305552873,0.0857715881056219,1.06245233374473,0.278600370282057,-0.439947619118503,1.1370382617073,1.1242513534953,0.924929321872098
072316_1f_14y_WLNSF,0.0480292584591432,0.223230314598704,0.578720342765858,0.113739879050578,0.288900612549769,0.976602042561688,0.800451006622274,0.0761034067014335,-0.0400104628532802,-0.848395250280492,-1.38611718181868,-1.09108282723444,-0.966416753527816,-0.651289043558212,0.934119256992866,0.673714715843173,0.259252356747969,-1.01342626728352,-0.904033141873339,-0.787939400003743,-0.77656653362702
073016_3f_14y_WLNSF,-0.00415868853447583,0.474015865166888,1.14596018796965,1.59037708864711,1.67827248839596,-0.0548092366062586,-0.0198761258411169,0.674034338900598,1.00657700715809,0.314154911228187,0.759042851388514,1.51478794485777,1.24644689007587,0.482002278973233,0.32727823256267,0.950401430853004,0.0679005465744061,0.239240566107704,0.600882517075484,1.00197548353976,0.478046740474923
080417_1m_14y_WLNSF,-3.47049375231096,-3.23833301879208,-3.63929222315704,-1.43051308768387,-2.05115385378439,-0.868332608372427,-1.26284482796838,-1.42396973821023,-0.633106842110232,-0.375369842721503,-0.784741423406013,-1.16209893210001,-0.775745427547755,-0.376752211478682,0.00805473039578709,-0.695082431598593,-0.83165224590603,-0.829762479924471,-0.732675877114372,-0.578522543178271,-0.466603026963258
080916_1m_14y_WLNSF,0.643208449264543,0.720878274053127,0.458490628979221,0.598790149747922,-1.2284978334601,-0.377753814971237,-0.532113085023082,0.424952772074098,1.06528535418848,1.2735515119848,1.21755605718181,-0.257229878311243,-0.459311398972823,-0.631827153409535,-0.598441391351165,0.213205001965899,0.822183582511705,1.77102221252092,1.65559342506717,0.178196683203628,-0.765471104018866
101616_1f_14y_WLNSF,0.604604565435835,0.632435423825163,-0.633505339114343,0.470240896912226,0.43902526714337,-1.22173642957136,-0.757358870927758,0.0959922099348616,0.216427787894589,0.024069687589909,-0.0774732308359282,-0.128971317227681,-0.166366004879237,0.156259532043977,-1.58703893110876,-1.02762877048494,0.594731421086076,-0.0133702961064169,-2.11684544467477,-0.272214737991016,-0.241808578745293
102216_1f_14y_WLNSF,0.164075191803596,0.600045872127494,0.583882321116631,-0.0762450038321287,0.0468977219973435,-0.0967287368338411,-0.0868107289633814,-0.196444873019641,-0.408944617667504,-0.307059249154461,-0.175118166726156,-0.241388711689469,-0.630417958896818,-0.608264736592504,-0.289470589948897,-0.133163080776542,-0.637374804750607,-0.447677686460483,0.271478210019672,-0.102519936100348,-0.372589928545952
102316_1f_14y_WLNSF,0.975577108742242,0.926761494391648,0.641100065474636,1.08089074357684,1.00121804234065,2.96600130456093,1.3974133133738,0.863022195368385,0.738541368444687,0.964314429696132,1.14691782530512,1.04436211274551,1.12479803344829,0.825877754713427,1.10498192838522,0.614800143024191,0.49877235058962,0.863910299474987,1.64807452032433,1.55102487046194,1.31521625254082
102916_1m_14y_WLNSF,1.80988889938052,1.18846129349846,1.36757458630981,1.62222609398917,2.49718884594942,0.704770359373072,0.895613026514184,0.68367562873792,1.23075980344574,2.12489186963529,2.61350324418061,2.43280349027527,1.90813212904135,-0.298620343731738,0.824329955266059,1.0808556789161,1.26276584430484,1.57906248311037,1.42132129019061,1.25406856663709,-0.0167313022505767
113016_1m_14y_WLNSF,-0.0443920721385489,-0.077305915639864,0.0815612185977805,0.0880762585721883,0.0183447919235916,0.248601978724069,0.189218321068989,0.477765747359371,0.61666947368374,0.621478281304453,0.573039990449742,0.690675198427973,0.552917024263644,0.45126969465914,1.64325439613569,1.62395083947518,1.35043325987504,1.09312184498602,1.03246462223288,0.938600756182155,1.07819987117906
